name,age,position,ovr_rating,pot_rating
FrÃ©dÃ©ric Thomas,25,CDM,62,66
Kieran Quinn,28,LB,62,62
Dean Windass,36,ST,62,63
Pieter-Jan Monteyne,22,LB,62,61
Fredrik Stenman,22,LB,62,63
Jon JÃ¶nsson,22,CM,62,64
Claude Kalisa,28,CB,62,58
Marcin Adamski,30,LB,62,61
Marius Stankevicius,24,CB,62,60
Graham Weir,21,ST,62,59
David Mujiri,27,CAM,62,58
Dionysis Hasiotis,30,CB,62,64
Davide Taini,28,GK,62,60
Louay Chanko,25,CM,62,62
Markus Kiesenebner,26,CM,62,58
Razak Pimpong,22,CF,62,57
GalvÃ¡n,30,RB,62,63
Marel Baldvinsson,24,ST,62,61
Yngvar HÃ¥konsen,27,LB,62,61
Martin Lang,28,CB,62,57
Mark Brown,24,GK,62,59
Morten Rasmussen,20,ST,62,57
Lawrence Aidoo,23,RF,62,60
Erlend Ormbostad,24,CB,62,61
Patrick Dimbala,23,RF,62,60
Markus Hiden,27,CB,62,59
Christoph Jank,31,CB,62,56
Sebastian Johansson,24,CM,62,59
Dennis Wyness,28,ST,62,60
Jacob Augustsson,24,RWB,62,60
David Vandenbossche,24,CF,62,60
Tom Berhus,30,CM,62,57
Andy Kirk,26,ST,62,59
Lars Jacobsen,25,RB,62,62
Johan Andersson,30,CB,62,59
Nuno Santos,27,GK,62,60
NÃ©lson,29,GK,62,63
Mattias LindstrÃ¶m,25,RM,62,60
Anders Prytz,28,LB,62,64
GaÃºcho,32,ST,62,62
Dean Whitehead,23,CM,62,61
Radoslaw Kaluzny,31,CDM,62,59
Garreth O'Connor,26,LM,62,61
Steve Fletcher,33,ST,62,62
Shaun Maher,27,CB,62,58
Mark Bonner,31,CM,62,58
Graham Kavanagh,31,CAM,62,63
David Eyres,41,LWM,62,54
Will Haining,22,CB,62,58
Paul Reid,26,CM,62,58
Ian Sharps,24,CB,62,56
Danny Invincibile,26,CF,62,58
Carey Talley,28,RB,62,63
Dusan Belic,34,GK,62,65
Stefan Leleu,35,CB,62,60
Jason Lee,34,ST,62,61
Chris Henderson,34,LM,62,62
Kristof Snelders,22,ST,62,58
Steve Jolley,29,CB,62,58
Stefaan Tanghe,33,CAM,62,64
Stefan Lexa,28,RM,62,62
Tomislav Piplica,36,GK,62,63
Lee Roche,24,RB,62,60
Thomas Kleine,27,CB,62,56
Paul Green,22,CM,62,57
Terence Skiverton,30,CB,62,58
Drewe Broughton,26,ST,62,60
Duane Darby,31,ST,62,60
David Bayliss,29,CB,62,58
Kevin Nicholls,26,CDM,62,59
Markus Kreuz,28,LM,62,62
Bradley Carnell,28,LWB,62,60
Roar Christensen,34,CM,62,59
Peter Zois,27,GK,62,60
Sander van Gessel,25,LM,62,62
Fabio Macellari,31,RB,62,62
Rene Wagner,32,ST,62,60
Bruno Mendes,29,CB,62,59
Joris Mathijsen,25,CB,62,62
Bengt Andersson,39,GK,62,63
MirosÅ‚aw Szymkowiak,28,CM,62,58
Peter MÃ¸ller,33,ST,62,60
Josip Skoko,26,CM,62,63
Lee Makel,31,CM,62,59
Russell Latapy,37,CAM,62,65
Tommy Mooney,34,CF,62,57
Tim de Cler,26,LWB,62,65
Pierre-Yves AndrÃ©,31,ST,62,60
Massimo Taibi,35,GK,62,55
Nathan Clarke,21,CB,62,57
Adrian Moses,30,CB,62,61
Darren Currie,30,LWM,62,60
Kenny Lunt,25,CM,62,61
Dwight Tiendalli,19,RM,61,60
Tiago Martins,29,CF,61,58
NoÃ© Gil,23,RM,61,57
Lukas Dosek,26,RB,61,61
Leandro Netto,26,ST,61,49
Tiago,21,CB,61,58
Dusko Djurisic,27,CB,61,59
Sergio Torres,21,CAM,61,62
Mamadi Kaba,23,CB,61,58
Tim Vincken,18,RF,61,59
Sergio Floccari,24,CF,61,59
Peter Nemeth,32,CM,61,61
Daniele Fiorentino,21,ST,61,59
GÃ_nther Vanaudenaerde,21,RB,61,58
Miroslav Hyll,31,GK,61,54
Mahr Tony,19,CB,61,57
Markus Karl,19,CM,61,61
Ron Vlaar,20,CB,61,71
Generoso Rossi,26,GK,61,54
FranÃ§ois Sterchele,23,ST,61,60
Blessing Anyanwu,28,CB,61,57
Joseph Makhanya,23,CAM,61,61
Abednego Netshodwe,28,CB,61,54
Madi,21,LWB,61,58
Damir Mirvic,22,RB,61,60
Terry Cooke,29,RM,61,58
MarÃ_n,25,RWB,61,56
Woo Hyun Park,25,CB,61,57
Jeong Ho Lee,24,CB,61,55
Beom Suk Oh,21,CB,61,57
Jong Geon Noh,24,CDM,61,59
Moo Lim Choi,26,GK,61,61
Yoon Sup Lee,26,CB,61,58
Hyung Bum Kim,21,RWM,61,54
Ji Hoon Baek,20,CDM,61,62
Moon Sun Lee,22,LB,61,58
Jin Ok Park,23,RWM,61,58
Jae Sung Kim,21,CAM,61,61
Fabiano,21,ST,61,61
Billy Clarke,18,CF,61,61
Andrej PorÃ¡zik,28,CF,61,61
Razak Boukari,18,ST,61,58
Ibrahim Ba,31,RWM,61,53
Bobby Boswell,22,CB,61,63
Johan NÃ¥s,22,ST,61,60
Guy Melamed,25,CB,61,60
Vasco Morelli,25,CAM,61,57
Joelson JosÃ¨ Inacio,22,CM,61,57
John McCombe,20,CB,61,59
FrÃ©dÃ©ric Brando,31,CM,61,60
Chris Lynch,20,ST,61,55
Danny Sonner,33,CM,61,54
Tim Matthys,21,LF,61,55
Martin Ekani,21,CB,61,57
Younes Kaboul,19,CB,61,66
Michael Kleppe Jamtfall,18,ST,61,59
Alexander Castro,26,RB,61,60
Chris May,19,GK,61,58
Kelvin Langmead,20,ST,61,57
CÃ¢ndido Costa,24,RWM,61,58
Andrew Taylor,19,LB,61,61
Allan Johnston,31,CAM,61,63
Brandon Santalab,22,RS,61,56
Lewis Hamilton,20,RB,61,62
Jeroen Drost,18,LB,61,61
Frank van Mosselveld,21,CB,61,63
Fouad Makhout,20,RS,61,55
PaweÅ‚ Sasin,22,CB,61,60
Karol Gregorek,22,RS,61,60
Moussa Dembele,18,CF,61,61
Kenneth Van Goethem,21,CM,61,62
Steven Schumacher,21,CM,61,60
Stiven Rivic,21,ST,61,62
Pontus SegerstrÃ¶m,24,CB,61,58
Pedro Moutinho,25,CF,61,59
Valero,20,CM,61,64
Eduardo Oliveira,32,RB,61,60
JosÃ© Manuel Abundis,32,ST,61,74
Ivan Vukomanovic,28,CDM,61,52
Ã“scar Omar Bonilla,21,LM,61,59
Ian Goodison,32,CB,61,62
Mineiro,23,RWB,61,58
Shane Supple,18,GK,61,60
Patrik Amoah,19,ST,61,59
Mike Whitlow,37,CB,61,59
Sezai DemircÃ n,20,CAM,61,61
Trashorras,24,CAM,61,58
SÃ¶lvi Ottesen,21,CB,61,55
Dean Shiels,20,CF,61,61
Kamel Ramdani,24,LWM,61,56
Eduardo FabiÃ¡n Lillingston,27,ST,61,63
Nicolas Raynier,21,ST,61,59
Matar Coly,20,ST,61,58
Landry Mulemo,18,LB,61,62
Moussa N'Diaye,26,CAM,61,57
Renato,32,CB,61,59
Mirko Bellodi,31,GK,61,63
Ivanoe Lanzara,33,RB,61,60
Josh Low,26,RWM,61,55
Mohamed Fadel Brahami,26,RWB,61,61
Oliver Hampel,20,CDM,61,58
Fabiano,27,RWM,61,56
Gerard Nash,19,CB,61,60
Scott Mitchell,19,LB,61,61
Andreas Granqvist,20,CB,61,59
Scott Vernon,21,CAM,61,57
Chris Birchall,21,CM,61,59
Marcus MokakÃ©,23,ST,61,60
Anis Ayari,23,CB,61,59
Jakub RzeÅºniczak,18,CB,61,60
Dominique Aulanier,31,CAM,61,56
Robert Snodgrass,18,ST,61,59
Stephen McManus,22,CB,61,59
Joao Paulo,22,CAM,61,62
Wojciech ÅÅobodziÅ„ski,22,CAM,61,57
Krzysztof Michalski,27,CB,61,58
PaweÅ‚ Drumlak,29,ST,61,60
SÅ‚awomir Olszewski,31,GK,61,63
Seung Hwan Bang,22,CF,61,61
Yung Tae Bu,19,CF,61,61
Yung Ki Min,29,CB,61,56
Manuel Pasqual,23,LWB,61,66
GrÃ©gory Tanagro,21,RB,61,55
Lassina Diabate,30,CM,61,61
Piotr Szymiczek,24,CB,61,60
Alexander Prent,22,RF,61,61
Hameur Bouazza,20,LF,61,61
Troy Perkins,24,GK,61,66
Mato Grubisic,23,ST,61,60
Thomas Olsen,26,CDM,61,53
Tommy Olsen,32,ST,61,56
Jonas Troest,20,CB,61,56
Jamie Collins,27,LM,61,60
Akpo Sodje,29,LF,61,58
Alex Smith,29,CB,61,57
Sam Sodje,26,CB,61,59
Luke Rodgers,23,ST,61,60
Romain Sartre,22,RB,61,61
Abderaouf Zarabi,26,CB,61,60
Henri Bedimo Nsame,21,LM,61,60
Jens Kern,22,GK,61,57
Eddy Viator,23,RB,61,60
Christophe Maraninchi,22,ST,61,61
Ahmet Kuru,23,ST,61,59
Fabian Lamotte,22,RB,61,61
Viktor Boudianski,21,CDM,61,60
Abderazak Jadid,22,CAM,61,58
Davide Bombardini,34,RM,61,63
Luis Bujia Helguera,29,CDM,61,60
Mattia Graffiedi,25,ST,61,59
Ernesto Terra,27,LB,61,59
Marco Reda,28,CB,61,60
Piotr Stokowiec,33,CDM,61,56
Mariusz PaweÅ‚ek,24,GK,61,58
MichaÅ‚ GoliÅ„ski,24,CAM,61,61
Piotr Piechniak,28,RM,61,63
Marcin ÅÅukaszewski,27,LB,61,61
RafaÅ‚ Kaczmarczyk,33,CM,61,60
Grzegorz Jakosz,25,LB,61,62
Milhazes,24,LB,61,60
David Garcia,25,CB,61,58
IvÃ¡n CuÃ©llar,21,GK,61,59
AdriÃ¡n Quintairos,22,ST,61,61
Contreras,33,GK,61,67
Roberto Carlos,22,CM,61,59
Juan Carlos,29,ST,61,59
Llera,26,CB,61,59
Alexander Ã–stlund,26,RWB,61,62
Serrano,32,CM,61,60
Codina,32,ST,61,60
Txema,34,CB,61,56
Xavi Moro,30,CM,61,61
Castro,30,CB,61,59
David Valle,27,GK,61,60
Louis Crayton,27,GK,61,59
John AlvbÃ¥ge,23,GK,61,56
Karl Svensson,21,CB,61,60
Magnus Johansson,33,RB,61,63
Marcel Herzog,25,GK,61,57
Cesar Fernando,24,LM,61,58
Guillermo Marino,24,CAM,61,71
Nenad Mladenovic,28,ST,61,60
Diego Alejandro Rivero,24,RM,61,65
Yasemi Yasemakis,31,ST,61,69
Gavin Williams,18,RM,61,40
Aaron Labonte,21,CB,61,59
TomÃ¡s Campos,29,LM,61,73
Marino Keith,30,ST,61,60
Jim Provett,22,GK,61,58
Carlos Bonet,27,CM,61,60
Fernando Salazar,26,CB,61,66
Ricardo Osorio,25,CB,61,72
Fan Zhiyi,35,CB,61,60
Denis Calincov,19,CF,61,61
Michele Anaclerio,23,RB,61,58
Jamie McAllister,27,LWB,61,63
Ki Bok Seo,26,CAM,61,55
Jung Hyeon Song,29,CAM,61,61
Hwa Seong Do,25,CDM,61,59
Phillip Senior,22,GK,61,56
Adnan Mravac,23,CB,61,59
Rogerio,25,RWM,61,55
ZÃ© Manel,30,RM,61,64
Felice Piccolo,21,CB,61,71
Roel Brouwers,23,CB,61,61
Jonathan Walters,21,ST,61,59
Richard Brush,20,GK,61,54
Arnaud BÃ_hler,20,LWB,61,62
Bartosz Tarachulski,30,ST,61,58
Michael Turner,21,CB,61,58
Matt Crawford,25,RB,61,61
Dennis Brinkmann,26,CDM,61,56
Daniele Degano,22,ST,61,59
Kyle Singer,25,GK,61,57
Daniel Baier,21,CAM,61,59
Arnaud Maire,26,CB,61,57
Fabio Gallo,34,CDM,61,58
Daniele Daino,28,RB,61,59
Mirco Gasparetto,25,ST,61,59
Jeong Seok Park,28,CB,61,55
Chang Hyeon Go,21,CAM,61,57
Jea Won Sim,28,RB,61,61
Kyeong Joon Jeon,31,RM,61,61
Deok Gyu Seo,26,CB,61,55
Iriney,24,CM,61,68
Javier David MuÃ±oz MustafÃ¡,25,CB,61,72
Iker BegoÃ±a,28,CM,61,59
Patrick Milchraum,21,LWB,61,58
David Preece,28,GK,61,56
Kristof Lardenoit,22,CB,61,57
Dennis Jonsson,22,RB,61,59
Lewis Hunt,22,RB,61,61
Sulley Ali Muntari,20,RM,61,65
Eric BenoÃ®t Matoukou,22,CB,61,58
Junior Mendes,28,CF,61,59
Emil Noll,26,LB,61,61
Christian MÃ_ller,22,CDM,61,57
Martin Bergvold,21,LM,61,58
Niels Lodberg,25,ST,61,58
Scott MacKenzie,35,SW,61,58
Andy Lawrie,26,RWB,61,59
Steven Craig,24,ST,61,58
Guga,28,CAM,61,58
Nassim Akrour,31,ST,61,60
Benjamin SchÃ¶ckel,25,CDM,61,58
DÃ©sirÃ© PÃ©riatambÃ©e,29,CM,61,61
Richard Trivino,28,GK,61,59
JÃ©rÃ©my Sopalski,24,GK,61,56
Monteagudo,30,CM,61,63
Cristian,23,CB,61,58
Stefan Fengler,37,LB,61,58
Ole Budtz,26,CB,61,59
Paco GarcÃ_a,32,CM,61,59
RaÃºl,28,ST,61,59
Mario,25,CM,61,59
Irurzun,30,CAM,61,59
Gunnar Berntsen,27,GK,61,62
RaÃºl,23,ST,61,64
Achille Emana,23,RM,61,63
AurÃ©lien Mazel,22,RB,61,60
Mansour Assoumani,22,CB,61,58
Romain Larrieu,28,GK,61,57
Julian Reinard,22,GK,61,56
Steeve ThÃ©ophile,24,CF,61,59
Bertin TokÃ©nÃ©,30,CB,61,58
Paulo SÃ©rgio,29,RWM,61,56
Marco Stark,24,CB,61,54
Peter Eich,42,GK,61,57
Max von SchlebrÃ_gge,28,LB,61,62
Aritz Solabarrieta,22,CDM,61,52
Jacek Paszulewicz,28,CB,61,58
Edward Cecot,31,CB,61,60
Mads JÃ¸rgensen,26,RM,61,63
Tomasz KieÅ‚bowicz,29,LB,61,64
David Karanka,27,ST,61,60
Aleksandar VukoviÄ‡,25,CM,61,62
Nelson Abeijon,32,CM,61,69
Diego Luis LÃ_pez,31,CB,61,56
Antonio Bellavista,27,LB,61,60
Klaus Salmutter,21,CF,61,59
Florian Heller,23,RWM,61,57
David Lucas,27,GK,61,59
Goran Sukalo,24,CM,61,61
Jens Langeneke,28,CB,61,60
Maik Wagefeld,24,CDM,61,65
FrÃ©dÃ©ric Biancalani,31,LWB,61,63
Richard Walker,27,ST,61,57
Lee Matthews,26,CF,61,59
Brian Barry-Murphy,27,CB,61,58
Gifton Noel-Williams,25,CF,61,60
Steeve Joseph-Reinette,21,CB,61,57
Frederik Boi,23,LM,61,56
Dipsy Selolwane,27,ST,61,58
Ramazan Yildirim,29,RM,61,61
Richard Rose,22,CB,61,56
Richard Carpenter,32,CM,61,59
Paul Heckingbottom,28,LB,61,63
Paul Evans,30,CM,61,58
Albert van der Haar,29,LB,61,64
MÃ¡rio Silva,28,LB,61,63
Lloyd Owusu,28,ST,61,61
Jorge Leitao,31,ST,61,61
John Mackie,29,CB,61,57
Gordon Greer,24,RB,61,61
Eddie Howe,27,CB,61,58
David Wetherall,34,CB,61,59
Theo Lucius,28,RWM,61,60
Patrik Jezek,28,CAM,61,61
Danny Shittu,24,CB,61,57
Morten Karlsen,26,RM,61,60
Chris McCready,23,RB,61,63
Eduard Glieder,36,ST,61,59
JÃ_rgen Panis,30,LM,61,59
MickaÃ«l Fabre,21,GK,61,58
Richie Hart,27,CAM,61,59
Mario Cassano,21,GK,61,58
Jacob Gregersen,32,CB,61,54
Dennis SÃ¸rensen,24,CF,61,59
Frode Fagermo,32,CM,61,57
Paulo dos Santos,31,LM,61,62
Chris Brunt,20,LWM,61,59
Gary Dempsey,24,CAM,61,65
Jordan Stewart,23,LB,61,64
Andrea Ardito,28,CDM,61,63
Jean-Paul de Jong,34,CDM,61,60
Mark Kinsella,33,CM,61,59
Mathias Svensson,30,ST,61,61
Keith Andrews,24,CM,61,59
Stefan Oakes,26,RM,61,62
David Lilley,27,RB,61,60
Kenny Milne,25,LB,61,60
Flavio Giampieretti,33,CDM,61,58
David Terrier,32,CDM,61,62
Vedin Music,32,CM,61,55
Ola Tidman,26,GK,61,55
Rogerio Moreira,33,ST,61,59
Dusan Pavlovic,27,LM,61,58
Harutyun Vardanyan,34,CB,61,60
Petter WastÃ¥,29,GK,61,58
Calado,31,CDM,61,59
Anders Rasmussen,29,GK,61,54
Vegard Sannes,28,LB,61,63
Fernando Ariel Troyansky,30,LB,61,62
Josef Schicklgruber,38,GK,61,57
Richard Culek,31,CDM,61,61
Anders MÃ¸ller Christensen,28,CB,61,57
Jon Conway,28,GK,61,61
James Fowler,24,RWB,61,62
Rainer Bieli,26,ST,61,59
Kim Daugaard,31,CM,61,61
Mats Svensson,33,GK,61,57
Hasse Berggren,32,ST,61,60
Roy Stroeve,28,ST,61,60
Roland Linz,24,ST,61,63
Antoine van der Linden,29,CB,61,58
Erik Johansson,29,RM,61,60
Pedro Roma,35,GK,61,59
Mikael RosÃ©n,31,RB,61,58
Bertrand Bossu,24,GK,61,58
Steve Brooker,24,ST,61,53
Michael Walsh,28,CB,61,58
James Sharp,29,CB,61,58
Chris Westwood,28,CB,61,61
Kevin Henderson,24,CM,61,58
Derek Holmes,26,ST,61,58
Wade Elliott,26,RM,61,60
Saul Deeney,24,GK,61,61
Nick Fenton,25,CB,61,58
Gavin Gordon,26,CF,61,56
Dean Morgan,21,ST,61,58
Jamie Forrester,30,ST,61,56
Gareth Roberts,27,LB,61,60
Sol Davis,25,LB,61,61
Bart Griemink,26,GK,61,59
Michael Dingsdag,22,CB,61,60
Dema Kovalenko,27,CM,61,61
Marc Zellweger,31,RB,61,61
Francisco Gomez,26,CM,61,60
Noel Hunt,22,ST,61,56
Stuart Golabek,30,CB,61,62
Richard Hastings,28,LB,61,58
Delroy Facey,25,ST,61,61
Silas,28,CAM,61,63
Pascal Borel,26,GK,61,62
Kai Oswald,27,LB,61,60
Dean Bennett,27,RM,61,59
Matthew Gilks,25,GK,61,61
BjÃ¶rn Daelemans,27,ST,61,57
Mario Cvitanovic,30,LB,61,58
JoÃ£o Alves,25,CM,61,63
Resit Schuurman,26,RM,61,60
Tom CaluwÃ©,27,CM,61,55
CÃ©dric Uras,27,CB,61,59
Thomas HÃ_berli,31,CM,61,60
Conny Johansson,34,GK,61,61
Greg Shields,29,RB,61,60
Gareth Whalley,31,CM,61,58
Alessandro Zoppetti,26,RB,61,57
Lars Winde,29,GK,61,52
Sven Christ,31,CB,61,57
Matteo Guardalben,31,GK,61,72
Kevin Betsy,27,RWM,61,53
Godfried Aduobe,29,CDM,61,57
Roddy McKenzie,30,GK,61,59
Danny Schwarz,30,CDM,61,56
Clayton,30,LWM,61,56
CafÃº,27,RWM,61,54
Jean-Michel Lesage,28,CAM,61,57
Jonathan Parkin,23,ST,61,58
Neil Moss,30,GK,61,55
Rob Clare,22,CB,61,57
Bas Roorda,32,GK,61,60
Adil Ramzi,28,CM,61,62
Bruno N'Gotty,34,CB,61,67
Valerio Bertotto,32,RB,61,62
Hasan Cetinkaya,28,CM,61,59
Stuart McCaffrey,26,CB,61,59
Dorinel Munteanu,37,LM,61,64
Don Hutchison,34,CAM,61,61
Tommy Johnson,34,CF,61,61
Fahel,24,CDM,60,64
M. VinÃ_cius,20,CDM,60,58
Mark Corneille,19,RB,60,61
Leen van Steensel,21,CB,60,57
Oualid Mokhtari,23,CAM,60,58
Mario Padilla,20,CF,60,50
Giovanni Volpato,25,ST,60,58
James Wesolowski,17,CM,60,59
Morike Sako,23,CB,60,62
Lucena,22,CDM,60,54
Edorisi Kowel Ekhousuehi,21,ST,60,65
Emmanuel Cascione,21,CM,60,57
Thorsten Judt,34,LM,60,60
Torsten Lieberknecht,32,CDM,60,58
Daniel Graf,28,RM,60,60
Wagneau Eloi,31,LF,60,59
Romeu,20,CDM,60,61
Jonathan Martins Pereira,19,CB,60,56
Christophe Mandrichi,21,ST,60,59
Ricky Millard,21,GK,60,56
ErivÃ©lton,28,GK,60,55
Issiar Dia,18,ST,60,58
Luis Antonio Valencia,20,CM,60,57
Matthew Shaw,21,ST,60,59
Khano Smith,24,ST,60,60
Juan Carlos Zaragoza,21,CDM,60,59
James Keene,19,ST,60,60
Roberto Javier Mina Mercado,20,ST,60,59
Dean McDonald,19,LWM,60,58
Patrick Mabedi,31,CB,60,56
Chul Ho Cha,25,CF,60,61
Yoon Sung Jung,21,CF,60,59
Jin Seong Hwang,21,CAM,60,56
Ki Hwan Joo,23,CB,60,57
L. Henrique,26,CAM,60,56
Anthony Peacock,19,CM,60,59
Andrzej Kubica,33,ST,60,56
Fraser Wright,25,LB,60,54
Rowen Fernandez,27,GK,60,59
Owen Garvan,17,CM,60,61
Karim Benzema,17,ST,60,60
Clyde Simms,23,CDM,60,55
Dennis Aogo,18,CDM,60,49
Riccardo Pagliuchi,23,CB,60,60
Tyrone Loran,24,CM,60,56
Martin Smith,30,ST,60,56
Chris Williams,20,ST,60,56
Mark Hudson,24,CM,60,56
Marcin Dymkowski,24,CB,60,60
Ben Clark,22,CB,60,59
Louie Soares,20,RB,60,61
Tim Clancy,21,CB,60,58
Danny Knowles,19,GK,60,52
Harpal Singh,23,CM,60,59
Nicolas Lombaerts,20,LB,60,59
Jimmy Juan,22,CM,60,58
Phil Doughty,18,CB,60,60
Robert Edwards,32,LB,60,60
Andrew Appleby,19,ST,60,59
Avelino,29,GK,60,56
Danielson,24,CB,60,58
ClÃ©ber,25,CM,60,61
Ugur Ucar,18,RWB,60,60
Branko Ilic,22,LB,60,58
Adam Griffiths,26,CB,60,57
Ross Turnbull,20,GK,60,58
Andrew Keogh,19,ST,60,60
Ahmad Elrich,24,RM,60,65
Henrico Drost,18,CB,60,59
Frank van der Struijk,20,CDM,60,58
Aristide BancÃ©,20,ST,60,59
Vieira Leandro,26,LB,60,61
Milenko Milosevic,28,CDM,60,59
Jonathan Ruttens,18,GK,60,58
Adewale Dauda Wahab,21,ST,60,57
Yemi Odubade,21,ST,60,61
Claudio De Sousa,19,ST,60,61
David Kalousek,30,LB,60,59
AimÃ© Lavie,20,CB,60,54
Michael Reddy,21,ST,60,59
Richard Hinds,25,CB,60,56
Simon Brown,21,RM,60,60
Bruno Aguiar,23,CM,60,60
MÃ¥ns SÃ¶rensson,19,ST,60,58
Fabio Quagliarella,22,CF,60,59
Gustaf Andersson,26,CB,60,56
Jason Culina,25,RWM,60,57
LoÃ¯c Perrin,20,CDM,60,59
Bafetimbi Gomis,20,ST,60,65
Jair VÃ¡zquez,27,CF,60,54
Kata,27,CM,60,59
AdriÃ¡n M. Peralta,23,LM,60,58
Antonio Giosa,22,CB,60,57
Roberto Delgado,19,RF,60,59
Marcin SmoliÅ„ski,26,CM,60,61
Arkadiusz Aleksander,25,ST,60,59
Felice Evacuo,23,ST,60,57
Xiang Sun,23,LB,60,59
Julien Gorius,20,CM,60,57
Daniele Mannini,21,LWM,60,57
Nicolas Sahnoun,24,CAM,60,62
Franco Dolci,21,RM,60,58
Sebastian Schoof,25,ST,60,59
ZÃ© Pedro,27,CAM,60,58
Nuno Piloto,23,RWM,60,55
Christian Demirtas,21,RWB,60,60
MÃ¡rio Loja,27,CB,60,54
Besart Berisha,20,ST,60,57
Uwe HÃ_nemeier,19,CB,60,55
Lee Harper,33,GK,60,59
YÃ_ksel Sariyar,26,CAM,60,60
ÅÅukasz SkrzyÅ„ski,27,LB,60,60
De Almeida Leandro,23,CM,60,60
Stephen Elliott,21,ST,60,62
Abdoulaye Soumare,24,CAM,60,59
Triguinho,26,LWB,60,65
Mixirica,30,CF,60,63
Seka,21,CM,60,57
Badjan,24,RWB,60,56
Christophe Forest,36,LB,60,59
Elgabry Rangel,23,RWB,60,72
Daniel Hall,21,CB,60,57
Thomas WÃ¶rle,23,CDM,60,55
Amour Patrick Tignyemb,20,GK,60,54
JosÃ© de JesÃºs GutiÃ©rrez,30,RB,60,56
Miguel ÃÅngel GÃ_mez Palapa,30,CM,60,56
Garba Lawal,31,CAM,60,56
Hernani,21,CB,60,59
Diego Alesandro Rambo,19,CB,60,56
Marcin Pietron,19,CM,60,59
Julcimar,27,LB,60,60
Marek Baster,29,LB,60,60
Hwa Yong Sin,22,GK,60,59
Won Il Yoon,22,LM,60,61
Arkadiusz Czarnecki,18,CB,60,58
Marcin Kosmicki,28,RB,60,60
Alessandro Cucciari,35,RM,60,59
Jonathon Baillie,19,CB,60,56
Stuart Nelson,23,GK,60,59
Filip Burkhardt,18,CAM,60,57
Christophe CouÃ©,23,CB,60,57
Cristian Nasuti,22,RB,60,72
Joseph Ngwenya,24,ST,60,58
Coutinho,21,CDM,60,63
Charlie Comyn-Platt,19,CB,60,59
Sean O'Hanlon,22,CB,60,57
John Andreas HusÃ¸y,22,CM,60,56
Ben Harding,20,CM,60,57
Steve Scoffham,22,ST,60,58
Georges Santos,35,CB,60,56
Nicky Summerbee,33,RM,60,60
Justin Miller,24,CB,60,57
Christophe Lauwers,32,ST,60,59
Ulrik Pedersen,31,CDM,60,61
Kasper Vandborg Rasmussen,28,LB,60,62
Svenne Poulsen,24,RM,60,59
Mads Rieper,32,CB,60,56
Lee Gledhill,24,SW,60,63
Johann Truchet,22,CB,60,58
Lamine Djaballah,23,CF,60,58
Makhtar N'Diaye,23,RM,60,61
Nicolas Esceth-N'zi,28,RF,60,60
GÃ_nter Friesenbichler,26,ST,60,59
Alfonso De Lucia,21,GK,60,62
Daniele Gregori,28,CB,60,57
Valentin Vasile Nastase,30,RB,60,54
Fabio Firmani,27,CDM,60,64
Koen van de Laak,22,ST,60,57
Yuri Rose,26,CAM,60,58
Marcin Burkhardt,21,CDM,60,64
Brian Vandenbussche,23,GK,60,55
David Mendes da Silva,23,CM,60,57
Kiran Bechan,22,LF,60,57
Marcin Nowacki,24,LM,60,61
ÅÅukasz Mierzejewski,23,ST,60,61
Tomasz Owczarek,25,CDM,60,57
MichaÅ‚ Karwan,26,CB,60,57
Felipe,20,RB,60,60
Ricardinho,29,LWM,60,50
Dario Passoni,31,CDM,60,57
Ros,24,CDM,60,61
Robles,23,CB,60,57
Codina,23,GK,60,62
IÃ±igo,23,ST,60,62
Guerra,23,CM,60,57
David Barral,22,CF,60,60
Jotha,23,CM,60,62
Mora,24,CB,60,59
Pedro RÃ_os,23,ST,60,57
Vicente,19,CM,60,59
Perona,23,ST,60,62
Josete,25,GK,60,54
Marcus Sahlman,20,GK,60,57
Babis Stefanidis,24,RM,60,60
Michael Hohl,21,LM,60,60
Johan Nilsson-Guiomar,20,RWB,60,60
Daniel Sereinig,23,CB,60,55
YalÃ§in Ayhan,23,LWB,60,62
Adalto,26,LB,60,61
Ramos,30,CM,60,57
Aleksander Kwiek,24,CDM,60,60
Karsten Oswald,30,CDM,60,59
Jasar Takak,23,CM,60,62
HernÃ¡n Cristante,35,GK,60,76
Mario RuÃ_z,28,CAM,60,68
Derek Stillie,31,GK,60,59
Kevin Thomson,20,CAM,60,67
Christos Karypidis,22,CB,60,57
Fritz Emeran,29,RB,60,59
Luke McShane,19,GK,60,55
Kenny Thompson,20,CB,60,56
JÃ©rÃ©my De Magalhaes,21,CB,60,58
Darko Pivaljevic,30,ST,60,57
Jan Masureel,23,CB,60,60
Kurt Van Dooren,27,CB,60,57
Orlando Fanasca,22,LWM,60,49
Marcus Bean,20,CM,60,61
Jong Seong Han,28,LM,60,57
Markus BÃ¶cskÃ¶r,22,GK,60,59
Manuel Sol,32,CM,60,75
Rafael Medina,25,RWM,60,72
Henri Barras Sigueira,20,LWB,60,59
Paulo AssunÃ§Ã£o,25,CDM,60,61
GermÃ¡n Villa,32,CDM,60,80
Hugo Almeida,21,ST,60,68
Julien Viale,23,ST,60,59
Ben Williams,22,GK,60,60
Luigi Glombard,21,ST,60,59
Kresimir Stanic,20,ST,60,61
Alexandre Martinovic,20,GK,60,60
David Opango,27,RM,60,57
Jorge Luiz,29,LB,60,60
